Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,103,1,2,7,8,3,23,2,4,2,3345,171,79,75,15,644,731,81,11,
2013,100,1,1,8,7,3,22,2,4,2,3338,151,59,76,16,651,734,52,5,
2014,104,1,1,8,8,3,22,3,5,2,3226,107,36,60,11,668,780,80,3,
2015,105,1,1,8,6,3,25,1,6,2,3319,138,56,68,14,636,742,77,1,
2016,96,1,1,7,6,2,21,1,6,2,3286,185,81,92,11,628,743,88,1,
2017,95,1,1,6,6,1,20,1,5,2,3294,185,79,93,11,634,747,90,1,
2018,96,1,1,7,6,1,20,1,5,2,3302,187,79,94,11,635,748,93,1,
2019,96,1,1,7,6,1,20,1,5,2,3311,189,79,96,11,637,750,95,1,
2020,96,1,1,7,6,1,20,1,5,2,3320,192,79,97,12,639,751,98,1,
2021,97,1,1,7,6,1,20,1,5,2,3329,194,79,99,12,641,753,101,1,
