Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,355,2,5,16,30,49,50,6,16,17,20620,163,60,84,18,637,752,38,3,
2013,361,2,5,17,30,52,52,6,15,17,19996,145,47,78,18,640,751,40,1,
2014,370,2,6,17,31,51,56,6,14,17,20048,174,63,89,21,646,758,43,1,
2015,368,1,6,15,31,46,53,7,15,18,19896,177,70,90,17,642,762,54,1,
2016,366,1,5,11,35,48,52,8,15,17,20628,195,78,94,22,641,752,57,1,
2017,368,1,5,11,35,48,52,7,14,17,20642,197,77,95,22,643,753,58,1,
2018,370,1,5,11,35,48,52,8,14,17,20703,199,77,97,23,645,755,59,1,
2019,372,1,5,11,35,48,52,8,14,17,20760,202,77,98,24,647,756,61,1,
2020,374,1,5,11,36,48,52,8,14,17,20817,204,77,100,24,649,758,63,1,
2021,376,1,5,11,36,49,53,8,14,17,20874,207,77,101,25,651,760,65,1,
