Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,2,1,1,1,1,1,1,1,1,1,66,1,1,1,1,803,803,1,1,
2013,1,1,1,1,1,1,1,1,1,1,59,1,1,1,1,796,796,1,1,
2014,1,1,1,1,1,1,1,1,1,1,42,1,1,1,1,785,785,1,1,
2015,1,1,1,1,1,1,1,1,1,1,36,138,1,1,138,888,888,277,1,
2016,1,1,1,1,1,1,1,1,1,1,21,142,1,1,142,1000,1000,476,1,
2017,1,1,1,1,1,1,1,1,1,1,20,108,1,1,114,986,994,384,1,
2018,1,1,1,1,1,1,1,1,1,1,20,111,1,1,119,991,997,398,1,
2019,1,1,1,1,1,1,1,1,1,1,20,112,1,1,122,994,999,409,1,
2020,1,1,1,1,1,1,1,1,1,1,20,113,1,1,126,997,1001,421,1,
2021,1,1,1,1,1,1,1,1,1,1,20,115,1,1,129,1000,1003,433,1,
