Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,240,3,5,24,31,11,34,8,12,8,9351,175,61,91,22,714,792,64,4,
2013,243,2,5,27,32,11,32,9,14,8,9358,158,58,75,24,728,801,66,1,
2014,246,2,5,29,30,12,34,14,12,7,9376,164,50,88,25,716,796,55,2,
2015,242,2,5,32,32,12,36,13,10,6,9540,184,60,99,24,681,794,51,3,
2016,236,1,6,32,34,9,32,12,9,6,9218,189,65,103,20,661,792,46,4,
2017,238,1,6,31,34,9,31,12,9,6,9256,189,64,104,20,667,793,47,3,
2018,239,1,6,31,34,9,31,12,9,6,9279,192,64,105,21,669,795,48,4,
2019,240,1,6,32,34,9,32,12,9,6,9305,194,64,107,21,671,797,50,4,
2020,241,1,6,32,35,9,32,12,9,6,9331,197,64,109,22,673,799,51,4,
2021,243,1,6,32,35,9,32,12,9,6,9356,199,64,111,23,675,801,53,4,
